,county,state,fips,year,population_all,population_65,income_median_house_65,income_median_house_all,per_poverty_all,per_poverty_65,per_male_all,per_hear_diffi_65,per_vision_diffi_65,per_cog_diffi_65,per_ambu_diffi_65,per_selfCare_diffi_65,per_indeLive_diffi_65,per_oneRace_white_all,per_oneRace_baa_all,per_oneRace_aian_all,per_oneRace_asian_all,per_oneRace_nhopi_all,per_oneRace_other_all,per_twoRace_over_all,per_male_65,per_high_65,per_bachelor_65,per_employment_65,per_veteran_65,per_stamp_house_all,per_insured_65
11,Madison , Alabama,1089,2016,114611.0,51496,48157,60503,0.14126806285730706,0.08384088880071422,0.4890137966274911,0.151,0.079,0.118,0.258,0.099,0.177,0.7360288279484517,0.2108000104701992,0.0070063082950153135,0.009283576620045196,0.0,0.018575878406086675,0.0183053982602019,0.3578141991610999,0.8590764331210191,0.33719123815441976,0.06356619486950442,0.23186266894516078,0.10447626140642727,0.9955956750322389
12,Marshall , Alabama,1095,2016,172916.0,15990,37292,42362,0.2340940229491351,0.07598705501618122,0.486916367367881,0.142,0.041,0.071,0.22,0.076,0.136,0.8253313747715654,0.1251069883642925,0.0011219320363644776,0.02550371278539869,0.0,0.009993291540401121,0.012942700501977841,0.4186366479049406,0.8314571607254534,0.1760475297060663,0.2755625711069419,0.1636647904940588,0.17534412255946552,0.9995469255663431
13,Mobile , Alabama,1097,2016,88340.0,63623,39864,45744,0.19406104163008506,0.1024146812620734,0.4769874476987448,0.141,0.085,0.097,0.257,0.091,0.16899999999999998,0.9548562372651122,0.011421779488340505,0.0022979397781299525,0.005761829295902196,0.0006339144215530904,0.005908988000905592,0.0191193117500566,0.3118840670826588,0.8370400641277526,0.20261540637819656,0.033395999559907574,0.21990475142637098,0.1622173716598469,0.9976980038634901
14,Montgomery , Alabama,1101,2016,,31849,46431,45395,0.17962472618181985,0.0827490387411548,0.4739610731194108,0.142,0.084,0.109,0.266,0.076,0.16399999999999998,,,,,,,,0.239881942918145,0.8144054758391158,0.3053157084994819,,0.1831140695155264,0.19342266066257832,0.9958964748457139
15,Morgan , Alabama,1103,2016,79744.0,20169,32687,44378,0.16820233170364798,0.11037234042553193,0.4974874371859296,0.196,0.058,0.081,0.293,0.086,0.13699999999999998,0.927054073033708,0.03387088683788122,0.0,0.00692215088282504,0.0027212078651685395,0.014170345104333869,0.015261336276083469,0.3932272299072835,0.7761416034508404,0.1619316773265903,0.08650893549506669,0.18325152461698646,0.11123259550160657,0.9950900163666121
16,St. Clair , Alabama,1115,2016,81704.0,14421,45104,60158,0.10433579121211416,0.07451973823094786,0.5022399203583873,0.131,0.097,0.092,0.335,0.042,0.161,0.8498604719475179,0.10298149417409183,0.00493243904827181,0.005825908156271419,0.0,0.030696171546068737,0.005703515127778322,0.4135635531516538,0.7713750780112336,0.187157617363567,0.14818446154912973,0.23070522155190348,0.101565712478254,0.9952853423404405
17,Shelby , Alabama,1117,2016,1232483.0,29672,50487,73647,0.0803296661024773,0.06568465870072793,0.4837377387712959,0.138,0.076,0.098,0.234,0.087,0.172,0.725260307850088,0.12879771972514026,0.008051226670063603,0.0697015699202342,0.0003918918151406551,0.03274609061544865,0.035051193403884684,0.4026017794553788,0.9196548935022917,0.4139592882178485,1.0319012931046103,0.21906174170935563,0.0580075993636519,1.0
18,Talladega , Alabama,1121,2016,141241.0,13797,36627,39393,0.16556127435012052,0.11870234713709076,0.4969818913480885,0.16899999999999998,0.054000000000000006,0.103,0.264,0.06,0.119,0.6997968012121126,0.22448155988700166,0.0035825291522999696,0.0273504152476972,0.0,0.029658526914989276,0.01513016758589928,0.33529028049575993,0.6896426759440458,0.10379067913314488,0.23610802522287455,0.15343915343915343,0.10587936669099217,1.0
19,Tuscaloosa , Alabama,1125,2016,,25391,46733,47787,0.1781272879004306,0.054279918864097366,0.4805194805194805,0.111,0.051,0.076,0.258,0.079,0.16,,,,,,,,0.3347642865582293,0.8484896223071167,0.26060415107715335,,0.18041825843802922,0.09163562478835083,0.9899797160243408
20,Walker , Alabama,1127,2016,507945.0,12488,34149,39068,0.21699275079897107,0.09812005277044857,0.4939271255060729,0.251,0.11,0.18,0.439,0.245,0.271,0.6569313606788136,0.1129846735374893,0.003234602171494945,0.0521335971414228,0.0003543690753920208,0.14716947701030622,0.027191920385081062,0.4042280589365791,0.725416399743754,0.1185137732222934,0.3233634489109545,0.18281550288276746,0.17617231697607175,1.0
21,Anchorage Municipality, Alaska,2020,2016,82471.0,29085,68626,85634,0.06298632692181945,0.042063041317620335,0.5126705653021443,0.16699999999999998,0.087,0.127,0.259,0.131,0.188,0.9583004935068083,0.012755999078463944,0.007675425301014902,0.009251736974209116,0.0,0.006511379757733022,0.005504965381770562,0.3739384562489256,0.9013924703455389,0.3703627299295169,0.06479722509884821,0.250369606326285,0.0879628310007696,0.9914809030242794
22,Fairbanks North Star Borough, Alaska,2090,2016,116130.0,8606,73800,77328,0.09940337224383916,0.017418751461304654,0.5531724754244861,0.14300000000000002,0.065,0.077,0.177,0.022,0.07200000000000001,0.9186256781193491,0.006156893137001636,0.02599672780504607,0.015973477998794453,0.0,0.0020408163265306124,0.031206406613278226,0.4568905414826865,0.978387171740646,0.3110620497327446,0.4861644945386939,0.2471531489658378,0.05993485342019544,0.9974281038110825
23,Matanuska-Susitna Borough, Alaska,2170,2016,70900.0,10663,47236,69332,0.09648412737114156,0.0660626651566629,0.5199231877100335,0.163,0.075,0.08199999999999999,0.228,0.062,0.142,0.8764315937940762,0.015331452750352609,0.012157968970380816,0.0010437235543018337,0.001227080394922426,0.07186177715091678,0.021946403385049364,0.4795085810747444,0.9209415736659476,0.22920378880240083,0.1230427178092469,0.2829410109725218,0.09176703514271572,0.9940543601359003
24,Apache , Arizona,4001,2016,214207.0,10633,40231,34685,0.3343451564167602,0.2423586946299257,0.4858611825192802,0.268,0.128,0.093,0.261,0.098,0.196,0.9081776039065016,0.01680150508620166,0.012035087555495386,0.01092868113553712,0.00032211832479797577,0.04039083690075488,0.011344167090711321,0.19204363773159036,0.6941596915263801,0.13448697451330763,0.5201565635286374,0.13730837957302736,0.25472075132380856,0.9576789241042039
25,Cochise , Arizona,4003,2016,837918.0,26552,42040,45508,0.2261860227852406,0.09843162571678124,0.5034756703078451,0.185,0.067,0.07200000000000001,0.205,0.059,0.108,0.804789967514721,0.03584360283464492,0.006396807324821761,0.013255473685969271,0.0003568368265152437,0.11417346327444927,0.025183848538878503,0.4478758662247665,0.8457366676709852,0.2680777342573064,0.7818716619463695,0.3251732449532992,0.18206472969469759,0.9990126457296927
26,Coconino , Arizona,4005,2016,2016872.0,16647,52963,55091,0.17949401216377206,0.09097516656571776,0.5002498750624688,0.152,0.116,0.068,0.202,0.085,0.139,0.6781431840989414,0.15884746280378725,0.004701339499978184,0.05409168256587429,0.0013129241716876429,0.07007187367368876,0.032831533186042546,0.37123806091187606,0.8429146392743437,0.40367633807893316,3.2314537144230195,0.20291944494503514,0.09827455281808978,0.9901877649909145
27,Maricopa , Arizona,4013,2016,102564.0,619929,45996,58737,0.14954958268949045,0.08777896686359883,0.4944388270980789,0.14800000000000002,0.071,0.078,0.205,0.071,0.124,0.8108010608010608,0.16006591006591006,0.004719004719004718,0.008365508365508366,0.0,0.0010432510432510432,0.015005265005265006,0.4078918714885092,0.8858159563433877,0.31305520470892634,0.0038234282312974545,0.20781895991315136,0.10979001808522737,0.991966340726841
28,Mohave , Arizona,4015,2016,,58941,38714,42423,0.17776337115072935,0.09400849351048043,0.5032290114257327,0.212,0.078,0.104,0.24,0.077,0.121,,,,,,,,0.4741181859825928,0.8461173037444224,0.1159125226921837,,0.26324629714460224,0.1611527404684481,0.9996418399194993
29,Navajo , Arizona,4017,2016,691801.0,18330,38516,36998,0.287570974388618,0.13887046861184793,0.5007488766849725,0.219,0.13699999999999998,0.132,0.33,0.083,0.205,0.6698790548148962,0.23407309327393286,0.004465156887602071,0.01819164759808095,0.0035169073187231586,0.037509341559205614,0.0323647985475592,0.3281505728314239,0.7349699945444627,0.15417348608837972,0.7058408238952538,0.23900709219858157,0.2592074314466907,0.9970711759504863
30,Pima , Arizona,4019,2016,104056.0,193734,42716,47560,0.18350010375701625,0.0856619259444897,0.491869918699187,0.161,0.059,0.08,0.215,0.07,0.126,0.6903782578611517,0.2667986468824479,0.0042573229799338815,0.010129161220881065,0.0,0.009908126393480434,0.018528484662105018,0.4101499994838284,0.8927395294579166,0.3533143382163172,0.01445302788359297,0.2318488236447913,0.1372659573141068,0.997311154271871
31,Pinal , Arizona,4021,2016,659521.0,83410,44533,52555,0.1563875581564873,0.06327483690811488,0.5194617972128784,0.159,0.047,0.06,0.18600000000000005,0.044,0.099,0.5162928852909915,0.4245187037258859,0.002727737251732697,0.012684963784322259,0.0004897493787157651,0.02142009124804214,0.02186586932030974,0.4499460496343364,0.8811653278983336,0.2382568037405587,0.16588838964152974,0.2378491787555449,0.11691549806576403,0.9941744300811247
32,Yavapai , Arizona,4025,2016,,67380,44729,50420,0.12880292446209804,0.08219382799073452,0.4916115912557194,0.163,0.062,0.075,0.193,0.065,0.09,,,,,,,,0.468284357376076,0.9271148708815672,0.30657465123181954,,0.2586969427129712,0.09685979655019902,0.99877456474632
33,Yuma , Arizona,4027,2016,110642.0,37996,37419,43518,0.1803418590143481,0.1257841658064004,0.5164410058027079,0.123,0.058,0.064,0.203,0.063,0.099,0.945933732217422,0.027665805028831727,0.0009218922289907992,0.0058476889427161475,0.0009128540698830463,0.004464850599229949,0.014253176912926374,0.41196441730708494,0.7174439414675229,0.12582903463522477,0.045758195283714075,0.23960416885987998,0.17538865776220713,0.9831652505360121
34,Benton , Arkansas,5007,2016,92318.0,33590,45007,63631,0.08973891210106122,0.09829844534214714,0.4962216624685138,0.149,0.066,0.056,0.201,0.057,0.124,0.8730258454472584,0.10304599319742627,0.0014298403344959812,0.0077991290972508065,0.0006499274247709005,0.0012890227257956195,0.012760241773002015,0.4404286990175648,0.8565644537064603,0.21381363501041978,0.05760049550461446,0.22673414706757963,0.05482887802400152,0.9817603133798507
35,Craighead , Arkansas,5031,2016,110015.0,14458,33533,43678,0.16420390481277075,0.090412534138278,0.4962216624685138,0.215,0.083,0.17,0.395,0.217,0.318,0.8294777984820252,0.10842157887560787,0.005544698450211335,0.008080716265963732,0.0005726491842021543,0.02044266690905785,0.027459891832931876,0.3932079125743533,0.7431871628164338,0.25121040254530363,0.2019807829575322,0.247337114400332,0.16160550573933138,0.9949690958746586
36,Faulkner , Arkansas,5045,2016,2629150.0,14665,34728,48506,0.1905547764818552,0.1591020009760859,0.4850669412976314,0.135,0.096,0.121,0.28300000000000003,0.139,0.183,0.4275735503870072,0.32776714907859955,0.0033143791719757337,0.1201338835745393,0.0005332521917730063,0.09036798965445106,0.03030979594165415,0.4102966246164337,0.8372315035799522,0.2570746675758609,2.5775171871803617,0.21506989430617116,0.09917204985897553,0.9986753119988845
37,Garland , Arkansas,5051,2016,256088.0,21487,36352,42826,0.1864844788081064,0.09441177876571538,0.4824016563146998,0.156,0.08800000000000001,0.08199999999999999,0.248,0.075,0.165,0.8862305145106371,0.06031129924088595,0.0037448064727749844,0.01383118303083315,0.001659585767392459,0.012421511355471556,0.02180109962200493,0.4250011634942058,0.8949597431004793,0.19700283892586215,0.33290128989621626,0.22027272304183926,0.10674400264570455,0.984081457048616
38,Jefferson , Arkansas,5069,2016,531239.0,11387,32465,37712,0.2263016422989077,0.1629704610288028,0.4972347913524384,0.194,0.11,0.173,0.333,0.112,0.21,0.7317064447452089,0.2082659593892768,0.0012047308273677195,0.02133691238783297,0.0007040145772430112,0.005780825579447292,0.0310011124936234,0.26099938526389743,0.728462281549135,0.2210415385966453,1.1401087803635725,0.19803284447176606,0.206803738317757,1.0
39,Lonoke , Arkansas,5085,2016,697181.0,9977,46333,55837,0.14776006499873925,0.13198919143629184,0.4972347913524384,0.138,0.053,0.114,0.253,0.081,0.123,0.7839685820468429,0.06583799615881672,0.001209155154830668,0.10689189751298443,0.000308384766653136,0.018359651224000646,0.02342433313587146,0.4054324947378972,0.7571414252781398,0.21740002004610604,1.4372675962714243,0.22120878019444723,0.09856801002772819,1.0
40,Pulaski , Arkansas,5119,2016,158991.0,56551,41928,47387,0.1783931896643263,0.09750916814930467,0.4794377928162416,0.119,0.077,0.112,0.229,0.07400000000000001,0.136,0.6993163135020222,0.2388059701492537,0.0,0.04181368756722079,0.0003962488442742042,0.0052078419533181115,0.01445993798391104,0.31384060405651537,0.8836802178564481,0.29044579229368184,0.07449250297961131,0.19750313875970363,0.11353392315752274,0.9944809556660978
41,Saline , Arkansas,5125,2016,157462.0,20866,51140,64932,0.07505499940310725,0.052978828163466274,0.498997995991984,0.139,0.084,0.069,0.242,0.083,0.14400000000000002,0.8525549021351183,0.04853869505023434,0.006788939553670092,0.011488486110934702,0.0,0.05547370159149509,0.02515527555854746,0.4390395859292629,0.8938464487683313,0.2466692226588709,0.2303596766030864,0.2030576056743027,0.05803417029812548,1.0
42,Sebastian , Arkansas,5131,2016,,19494,37666,42053,0.1738092405314297,0.07790509077591168,0.4848016486347244,0.204,0.073,0.112,0.25,0.08,0.173,,,,,,,,0.3787832153483123,0.8610854621934955,0.20960295475530932,,0.211295783317944,0.15616492018411518,1.0
43,Washington , Arkansas,5143,2016,196569.0,26489,37905,45679,0.1659518191247005,0.056905864197530874,0.4962216624685138,0.158,0.052000000000000005,0.095,0.241,0.085,0.139,0.7969720556140591,0.16555509770106172,0.0015719670955237092,0.009843871617599928,0.0,0.009889657066984112,0.016167350904771352,0.4056400770130998,0.8318169806334705,0.2815885839405036,0.1525860462078599,0.21763750990977387,0.08052768068553388,0.9923996913580246
44,White , Arkansas,5145,2016,203022.0,12381,30440,42844,0.14577309972686694,0.10734834785467696,0.4807892004153686,0.15,0.08,0.091,0.235,0.077,0.154,0.953477948202658,0.01661396301878614,0.0,0.013954152751918513,0.0009210824442671238,0.0019258996561948949,0.013106953926175488,0.4203214603020758,0.8446005976900088,0.13407640739843307,0.3564568480736613,0.24222599143849446,0.10293752879061692,0.984629294755877
45,Alameda , California,6001,2016,92753.0,215418,55978,89979,0.1066448348273342,0.114209462880505,0.4910941475826972,0.134,0.061,0.104,0.221,0.099,0.183,0.8223130249156362,0.1516500813989844,0.006458012139769064,0.003924401367071685,0.0,0.002307203001520167,0.013347277177018531,0.2270005292036877,0.8316296688299027,0.36085656723207904,0.010064624938491678,0.12539806330018846,0.0646961951847164,0.9932996105635236
46,Butte , California,6007,2016,356967.0,41056,34873,45177,0.19888936274465324,0.0943027509144661,0.4923857868020304,0.197,0.078,0.128,0.27,0.103,0.183,0.682662543036191,0.24488258018248185,0.007135113329803595,0.023483963503629187,0.0007003448498040434,0.013544669395210202,0.027590785702880097,0.4106342556508184,0.8689838269680437,0.28884937646141856,0.1710235018024162,0.23497174590802805,0.128152365808888,0.9968181590419402
47,Contra Costa , California,6013,2016,95157.0,169840,63044,91045,0.08623174498242471,0.06777024642094369,0.4884910485933504,0.15,0.064,0.114,0.21,0.091,0.16,0.9416543186523324,0.02904673329339933,0.003877801948359028,0.007839675483674348,0.0,0.0056853410679193325,0.0118961295543155,0.3183407913330193,0.8930110692416392,0.4051283560998587,0.014810292852096093,0.15873763542157324,0.06878820715176545,0.988298146009943
48,El Dorado , California,6017,2016,196463.0,35629,50257,75772,0.08350489144309793,0.039656050234768335,0.5034756703078451,0.147,0.065,0.083,0.212,0.079,0.132,0.8806034724095632,0.03534507769910874,0.0012877742882883801,0.057573181718695125,0.0002697708983370915,0.0037564325089202545,0.021164290477087292,0.4548541918100424,0.90844536753768,0.3170451037076539,0.13484257773162311,0.2416009430520082,0.06522332132140755,0.9938055099847259
49,Fresno , California,6019,2016,414836.0,116094,40844,48715,0.25611794130460197,0.1388421200322705,0.49924887330996504,0.159,0.073,0.129,0.259,0.11,0.17600000000000002,0.5864582630244242,0.3567699042513186,0.00802244742500651,0.01993317841267393,4.8211823467587186e-05,0.011334599697229749,0.017433395365879532,0.3407755784105983,0.7108119282650266,0.21575619756404293,0.07348086467862251,0.16134339414612298,0.21507770038520393,0.9866270300606826
50,Humboldt , California,6023,2016,226349.0,22951,36619,43130,0.2022776409825236,0.09227053140096618,0.4941831057157309,0.17600000000000002,0.068,0.124,0.234,0.125,0.147,0.3611237513750889,0.5743608321662566,0.001497687199855091,0.025416502834118997,0.00015904642830319552,0.016673367233784996,0.020768812762592282,0.4247745196287743,0.9113764106139166,0.2848241906670733,0.23710873852991157,0.22447823624242952,0.13474091831089802,1.0
51,Imperial , California,6025,2016,163831.0,23133,27260,49095,0.2463860123242513,0.1833813389194379,0.5119570522205954,0.179,0.093,0.16399999999999998,0.35700000000000004,0.146,0.22,0.5885638249171402,0.2277224701063901,0.008148640977592764,0.037007648125202186,0.0,0.0944876122345588,0.04406980363911592,0.309341633164743,0.49561232870790645,0.0918601132581161,0.09164281070332428,0.13755241429991788,0.20853862445658233,0.9871694160775072
52,Kern , California,6029,2016,119012.0,91573,36429,49903,0.226627661921324,0.12073470299240732,0.513145082765336,0.154,0.077,0.086,0.257,0.096,0.159,0.7863996907874836,0.1212566799986556,0.006411118206567405,0.009041105098645514,0.0,0.05422982556380869,0.02266158034483917,0.3615148569993339,0.7363524182892337,0.18192043506273683,0.019080025466021642,0.18078472912321317,0.1858158966411327,0.9869361322018758
53,Kings , California,6031,2016,145496.0,14375,46285,53234,0.1598887859128823,0.10371209974497024,0.5499549954995501,0.187,0.107,0.111,0.29,0.133,0.213,0.8620649364930995,0.02795953153351295,0.002130642766811459,0.06502584263484906,0.0,0.005828338923406829,0.03699070764832023,0.3657739130434783,0.632,0.13620869565217392,0.15303648834782607,0.19909565217391303,0.17695521002552797,0.9978747520544063
54,Lake , California,6033,2016,,15133,39585,42029,0.20431208265087564,0.08265128136320944,0.4874423372629421,0.233,0.047,0.16899999999999998,0.317,0.123,0.215,,,,,,,,0.3918588515165533,0.856010044274103,0.18073085310249123,,0.25500561686380757,0.14032448257634286,1.0
55,Los Angeles , California,6037,2016,210622.0,1308573,44784,61338,0.16300798309199055,0.13123174020525882,0.4926433282597666,0.126,0.073,0.115,0.246,0.124,0.196,0.7999354293473616,0.11426156811729067,0.0010017946843159783,0.02153146394963489,0.0009353248948352975,0.04067001547796526,0.021664403528596245,0.2591853874411286,0.7190450972165863,0.27789813789524925,0.003652723744109041,0.10402400171790187,0.09085370262304236,0.986249598192412
56,Madera , California,6039,2016,308846.0,20459,46820,51657,0.20318831270883586,0.10693438003220612,0.4810586403736378,0.127,0.08199999999999999,0.079,0.282,0.057,0.171,0.7473983797750335,0.12428848034295407,0.002551433400464957,0.06803066900655991,0.0,0.01793126671545042,0.03979977075953712,0.3919057627450022,0.7035045701158414,0.13754337944181044,0.26989870638838653,0.17943203480130993,0.1703892357276477,0.9863627214170693
57,Marin , California,6041,2016,80103.0,53846,66387,103845,0.07778079528324537,0.05369216241737488,0.48533196088522906,0.087,0.048,0.052000000000000005,0.123,0.052000000000000005,0.08800000000000001,0.6469545460219966,0.3319351335155987,0.0008738748860841666,0.0068411919653446175,0.00028713031971336903,0.007814938266981262,0.005293185024281238,0.4046354418155481,0.9625784645098986,0.5814173754782157,0.09455980187943396,0.15832188091965976,0.024385656381367967,0.9956373937677054
58,Mendocino , California,6045,2016,97090.0,17481,46784,43809,0.19547470443150106,0.0788128702520618,0.4900560938296787,0.16899999999999998,0.032,0.08,0.16899999999999998,0.083,0.173,0.8671335873931404,0.01465650427438459,0.0018333504995365125,0.08669275929549902,0.0,0.003501905448552889,0.0261818930888866,0.43601624621017104,0.9040672730392998,0.34328699731136664,0.1987565207940049,0.2293919112178937,0.14046671745816755,0.9921012893483564
59,Merced , California,6047,2016,206102.0,28983,39859,47739,0.20268785522839167,0.11422148853219065,0.5044598612487611,0.223,0.14300000000000002,0.109,0.305,0.131,0.239,0.6404886900660838,0.3211176990034061,0.00016496686106879117,0.01655976167140542,0.0,0.013832956497268343,0.007835925900767579,0.3074215919677052,0.6011800020701791,0.126832971051996,0.10688034571990476,0.17530966428596073,0.22562505629688726,0.9901654314916933
60,Monterey , California,6053,2016,298192.0,55241,51601,63876,0.12507928605451052,0.08309317963496637,0.5107632093933464,0.131,0.044,0.068,0.191,0.069,0.134,0.6198724311852766,0.05399876589579868,0.08020335890969578,0.09102189193539732,0.025718329130224826,0.026610371840961527,0.10257485110264528,0.34063467352147864,0.7483571984576673,0.3227313046469108,0.1321543155265111,0.1512282543762785,0.07051057738189916,0.9916500406413951
61,Napa , California,6055,2016,100605.0,25787,51863,75077,0.0725657699624585,0.09551901086912602,0.4962216624685138,0.157,0.058,0.08800000000000001,0.194,0.079,0.147,0.7504696585656776,0.043586302867650716,0.07382336861984991,0.03851697231747925,0.004999751503404403,0.02342825903285125,0.06517568709308683,0.398766820490945,0.8871524411525187,0.37949354325823087,0.1561724182727731,0.19858843603366036,0.046488166098343456,0.9959190270313952
62,Nevada , California,6057,2016,,25668,54338,59022,0.1071293812908555,0.0717448019606293,0.5081160846040335,0.159,0.065,0.08,0.174,0.071,0.153,,,,,,,,0.43762661679912734,0.9428081658095684,0.40014804425744116,,0.19109396914446003,0.058127518859150566,0.9945054945054945
63,Orange , California,6059,2016,104365.0,443198,58607,81837,0.11032463633734528,0.08991453382607004,0.4934143870314083,0.128,0.054000000000000006,0.09,0.187,0.091,0.149,0.8270397163800125,0.009763809706319168,0.052268480812532936,0.010377042111819095,0.0013510276433670292,0.0031140708091793225,0.09608585253677,0.3210235605756344,0.84300470669994,0.38036272726862486,0.006577002716618758,0.15092125866993986,0.06553266848669564,0.9898310126654691
64,Placer , California,6061,2016,73112.0,72151,57895,85426,0.07428485212645154,0.09388931861331833,0.4863893168977915,0.13699999999999998,0.06,0.08800000000000001,0.177,0.071,0.111,0.22105810263705,0.001531896268738374,0.7320275741328373,0.001449830397198818,0.0007385928438560017,0.009492285808075282,0.03370171791224423,0.40255852309739293,0.9272359357458663,0.3345345178861,0.027930119554822525,0.20616484872004545,0.03620312859443294,0.997988889670206
65,Riverside , California,6065,2016,125770.0,331558,43323,60134,0.1531040026101763,0.10702539740544492,0.4974874371859296,0.162,0.07400000000000001,0.101,0.258,0.096,0.16399999999999998,0.8738093344994832,0.04036733720283056,0.01490816569929236,0.02212769340860301,0.003450743420529538,0.01521030452413135,0.030126421245130004,0.3575814789569246,0.8044474873174527,0.23525295725031517,0.007329040982271579,0.18685720145494905,0.10433402327142538,0.9874992386868872
66,Sacramento , California,6067,2016,140908.0,206242,47887,59780,0.1640633680543935,0.11110782909214433,0.4882292732855681,0.155,0.064,0.111,0.257,0.111,0.2,0.6469966219093309,0.015371731910182531,0.26265364635081045,0.01894853379510035,0.0011567831492888974,0.01923950378970676,0.035633179095580086,0.304293015001794,0.820521523259084,0.2765440598908079,0.012516531841235056,0.1843077549674654,0.11279037171316975,0.9926893027514806
