,Unnamed: 0,Unnamed: 0.1_x,S1501_C01_025E,S1501_C01_026E,S1501_C01_027E,S1903_C02_015E,S1903_C02_001E,S2301_C03_007E,S2301_C03_008E,S0101_C01_015E,S0101_C01_016E,S0101_C01_017E,S0101_C01_018E,S0101_C01_019E,S1701_C01_001E,S1701_C02_001E,S1701_C01_005E,S1701_C02_005E,S0101_C01_031E,S0101_C02_028E,S0101_C03_028E,S1810_C03_019E,S1810_C03_020E,S1810_C03_021E,S1810_C03_022E,S1810_C03_023E,S1810_C03_024E,S2101_C02_012E,S2101_C02_013E,S2201_C02_001E,S2201_C01_001E,S2701_C01_004E,S2701_C02_004E,county,state,fips,Unnamed: 0.1_y,B02001_002E,B02001_003E,B02001_004E,B02001_005E,B02001_006E,B02001_007E,B02001_008E,B02001_001E,B01001A_014E,B01001A_015E,B01001A_016E,B01001A_029E,B01001A_030E,B01001A_031E,B01001B_014E,B01001B_015E,B01001B_016E,B01001B_029E,B01001B_030E,B01001B_031E,B01001C_014E,B01001C_015E,B01001C_016E,B01001C_029E,B01001C_030E,B01001C_031E,B01001D_014E,B01001D_015E,B01001D_016E,B01001D_029E,B01001D_030E,B01001D_031E,B01001E_014E,B01001E_015E,B01001E_016E,B01001E_029E,B01001E_030E,B01001E_031E,B01001F_014E,B01001F_015E,B01001F_016E,B01001F_029E,B01001F_030E,B01001F_031E,B01001G_014E,B01001G_015E,B01001G_016E,B01001G_029E,B01001G_030E,B01001G_031E,B01001I_014E,B01001I_015E,B01001I_016E,B01001I_029E,B01001I_030E,B01001I_031E,year,population_all,population_65,income_median_house_65,income_median_house_all,per_poverty_all,per_poverty_65,per_male_all,per_hear_diffi_65,per_vision_diffi_65,per_cog_diffi_65,per_ambu_diffi_65,per_selfCare_diffi_65,per_indeLive_diffi_65,per_oneRace_white_all,per_oneRace_baa_all,per_oneRace_aian_all,per_oneRace_asian_all,per_oneRace_nhopi_all,per_oneRace_other_all,per_twoRace_over_all,per_male_65
0,0,"Stark County, Ohio: Summary level: 050, state:39> county:151",60649,80.2,13.8,33270,42664,23.5,5.2,4.9,3.4,3.0,2.7,2.2,366099,52422,57998,3897,94.8,14.0,18.2,13.3,4.6,7.8,19.9,6.4,12.2,19.7,24.4,19697,149122,57998,158,Stark , Ohio,39151,"Stark County, Ohio: Summary level: 050, state:39> county:151",408816.0,110512.0,127.0,25479.0,0.0,3174.0,11168.0,559276.0,13268,8266,2603,17039,15040,8723,901.0,132.0,197.0,2798.0,1812.0,710.0,,,,,,,684.0,294.0,0.0,543.0,449.0,73.0,,,,,,,,,,,,,63.0,97.0,0.0,109.0,0.0,0.0,215.0,15.0,0.0,27.0,92.0,49.0,2010,559276.0,60649,33270,42664,0.1431907762654364,0.06719197213697024,0.48665297741273095,0.133,0.046,0.078,0.19899999999999998,0.064,0.122,0.7309736158891138,0.19759832354687132,0.00022707929537473448,0.04555711312482567,0.0,0.005675194358420529,0.019968673785393975,0.3979785322099293
1,1,"Summit County, Ohio: Summary level: 050, state:39> county:153",79490,78.7,19.4,31242,45593,21.3,2.7,4.0,3.3,2.8,2.5,2.1,532666,81629,77009,6817,93.7,12.7,16.6,13.7,6.7,8.3,24.7,9.2,16.8,17.7,26.8,29482,219997,77009,376,Summit , Ohio,39153,"Summit County, Ohio: Summary level: 050, state:39> county:153",521806.0,74110.0,1465.0,30751.0,758.0,32770.0,17037.0,678697.0,15636,10796,2914,16206,9177,5292,1970.0,865.0,359.0,1581.0,448.0,322.0,,,,,,,509.0,433.0,57.0,949.0,149.0,55.0,,,,,,,273.0,107.0,0.0,536.0,155.0,87.0,101.0,58.0,0.0,406.0,329.0,0.0,,,,,,,2010,678697.0,79490,31242,45593,0.15324612421292141,0.08852212079107637,0.4837377387712959,0.13699999999999998,0.067,0.083,0.247,0.092,0.168,0.7688349882200747,0.10919453010695494,0.0021585479234474294,0.04530887863067024,0.0011168459562956666,0.04828369655383772,0.025102512608719357,0.36917851302050575
2,2,"Trumbull County, Ohio: Summary level: 050, state:39> county:155",36389,76.8,11.4,31497,40153,10.4,3.2,5.3,3.7,3.1,3.0,2.2,206407,38066,35338,3226,93.5,15.4,19.2,14.4,6.7,10.8,21.3,8.1,17.5,21.6,28.3,11589,84492,35338,48,Trumbull , Ohio,39155,"Trumbull County, Ohio: Summary level: 050, state:39> county:155",,,,,,,,,8213,4965,1468,2681,1390,1243,495.0,248.0,85.0,1119.0,343.0,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2010,,36389,31497,40153,0.1844220399501955,0.09128982964514121,0.48320413436692505,0.14400000000000002,0.067,0.10800000000000001,0.213,0.081,0.175,,,,,,,,0.4024842672236115
3,3,"Tuscarawas County, Ohio: Summary level: 050, state:39> county:157",15106,77.2,8.7,25423,38882,21.3,0.9,4.8,3.6,2.4,3.3,2.2,90835,13506,14139,968,95.7,14.3,18.3,13.1,5.1,6.7,18.5,4.8,12.3,27.3,27.8,4973,34310,14139,290,Tuscarawas , Ohio,39157,"Tuscarawas County, Ohio: Summary level: 050, state:39> county:157",195521.0,25631.0,1279.0,2788.0,1653.0,4535.0,3161.0,234568.0,3516,2220,620,7950,4765,2489,,,,726.0,383.0,32.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2010,234568.0,15106,25423,38882,0.14868718005174217,0.06846311620340902,0.4890137966274911,0.131,0.051,0.067,0.185,0.048,0.12300000000000001,0.8335365437740868,0.10926895399201937,0.005452576651546673,0.011885679206029807,0.007046997032843355,0.019333412912247196,0.013475836431226766,0.42075996292863765
4,4,"Warren County, Ohio: Summary level: 050, state:39> county:165",22877,75.8,23.4,38968,66499,22.3,9.9,3.3,2.9,2.1,1.6,0.9,205797,10525,21759,987,101.7,9.3,12.2,13.8,7.0,8.6,17.7,4.0,13.5,13.9,18.4,4198,74843,21759,176,Warren , Ohio,39165,"Warren County, Ohio: Summary level: 050, state:39> county:165",1217846.0,69373.0,2004.0,139457.0,309.0,35903.0,41116.0,1506008.0,6046,3168,722,49372,34349,22366,,,,1628.0,966.0,447.0,,,,,,,2442.0,938.0,446.0,2755.0,962.0,748.0,,,,,,,117.0,42.0,0.0,115.0,151.0,74.0,616.0,338.0,0.0,692.0,188.0,,,,,,,,2010,1506008.0,22877,38968,66499,0.05114263084495887,0.045360540466014065,0.5042141794744671,0.138,0.07,0.086,0.177,0.04,0.135,0.8086583869408396,0.0460641643337884,0.0013306702222033349,0.09260043771347828,0.0002051781929445262,0.023839846800282602,0.027301315796463232,0.4343226821698649
5,5,"Wayne County, Ohio: Summary level: 050, state:39> county:169",16839,82.1,16.0,35077,46288,26.5,8.2,4.9,3.1,3.0,1.4,2.3,112287,13214,16275,1082,96.5,13.2,16.2,20.0,5.6,6.6,25.5,9.1,21.0,28.7,26.1,4577,41530,16275,592,Wayne , Ohio,39169,"Wayne County, Ohio: Summary level: 050, state:39> county:169",116873.0,8480.0,54.0,649.0,60.0,990.0,4536.0,131642.0,4178,2314,716,5442,3689,2031,,,,273.0,180.0,24.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2010,131642.0,16839,35077,46288,0.11768058635460917,0.06648233486943164,0.4910941475826972,0.2,0.055999999999999994,0.066,0.255,0.091,0.21,0.8878093617538475,0.06441713131067592,0.00041020343051609667,0.0049300375260175324,0.00045578158946232963,0.007520396226128439,0.03445708816335212,0.42805392244195023
6,6,"Wood County, Ohio: Summary level: 050, state:39> county:173",15539,82.8,17.7,33776,47485,26.6,9.8,3.6,2.9,1.9,2.7,1.3,115994,16339,14933,640,96.0,10.7,14.0,13.6,5.8,4.6,15.1,6.8,10.5,21.6,22.0,4406,47242,14933,114,Wood , Ohio,39173,"Wood County, Ohio: Summary level: 050, state:39> county:173",417846.0,408101.0,1579.0,53531.0,235.0,26949.0,17956.0,926197.0,3592,2081,716,12723,8718,5139,,,,12514.0,4936.0,4127.0,,,,,,,713.0,161.0,164.0,1171.0,28.0,0.0,,,,,,,0.0,0.0,0.0,0.0,0.0,0.0,60.0,364.0,0.0,415.0,277.0,,,,,,,,2010,926197.0,15539,33776,47485,0.14086073417590564,0.0428580995111498,0.4897959183673469,0.136,0.057999999999999996,0.046,0.151,0.068,0.105,0.4511416037840762,0.44062008406418934,0.0017048208966343014,0.057796559479246855,0.0002537257192584299,0.02909640173742735,0.01938680431916752,0.41115901924190745
7,7,"Canadian County, Oklahoma: Summary level: 050, state:40> county:017",12651,86.7,23.6,43619,56072,22.0,2.0,3.5,3.0,2.0,1.3,1.1,113507,10644,12316,703,98.8,9.7,12.0,16.4,4.3,11.7,27.6,10.3,15.2,17.8,14.8,3253,41819,12316,0,Canadian , Oklahoma,40017,"Canadian County, Oklahoma: Summary level: 050, state:40> county:017",249120.0,20346.0,748.0,3540.0,0.0,2070.0,4862.0,280686.0,3272,1528,347,10429,8215,4144,,,,141.0,341.0,268.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,68.0,0.0,0.0,41.0,0.0,0.0,2010,280686.0,12651,43619,56072,0.09377395226726105,0.05708022085092562,0.4969818913480885,0.16399999999999998,0.043,0.11699999999999999,0.276,0.10300000000000001,0.152,0.8875398131720142,0.07248669331566235,0.0026648995674882253,0.012611957846134114,0.0,0.007374788910027575,0.017321847188673464,0.4068453086712513
8,8,"Cleveland County, Oklahoma: Summary level: 050, state:40> county:027",26347,85.9,26.8,41086,50967,25.5,8.2,3.3,2.5,1.7,1.5,1.2,243934,35142,25371,2033,101.1,9.1,11.4,19.2,6.5,11.6,27.4,11.1,18.8,16.0,13.6,10724,95609,25371,0,Cleveland , Oklahoma,40027,"Cleveland County, Oklahoma: Summary level: 050, state:40> county:027",127173.0,5741.0,146.0,0.0,0.0,344.0,3042.0,136446.0,6402,3358,934,6288,4637,2826,58.0,0.0,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.0,178.0,266.0,38.0,195.0,39.0,0.0,2010,136446.0,26347,41086,50967,0.1440635581755721,0.08013085806629616,0.5027349577324713,0.192,0.065,0.11599999999999999,0.27399999999999997,0.111,0.188,0.9320390484147575,0.04207525321372558,0.0010700203743605528,0.0,0.0,0.0025211438957536314,0.022294534101402752,0.4058906137321137
9,9,"Comanche County, Oklahoma: Summary level: 050, state:40> county:031",13168,73.1,18.8,34833,43817,23.9,5.0,3.5,2.0,2.6,1.3,1.1,113889,20099,12751,1030,103.4,8.8,12.3,22.9,9.6,9.1,32.3,11.5,15.4,11.6,11.1,6344,46141,12751,0,Comanche , Oklahoma,40031,"Comanche County, Oklahoma: Summary level: 050, state:40> county:031",140087.0,4516.0,41.0,1035.0,0.0,1353.0,2802.0,149834.0,2568,1526,406,6722,5007,1813,385.0,189.0,35.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.0,34.0,98.0,0.0,34.0,44.0,36.0,2010,149834.0,13168,34833,43817,0.17647885221575393,0.08077797819778841,0.5083579154375615,0.22899999999999998,0.096,0.091,0.32299999999999995,0.115,0.154,0.934948009130104,0.030140021623930483,0.00027363615734746455,0.006907644459868922,0.0,0.00902999319246633,0.01870069543628282,0.3417375455650061
